Id,Name,Description,Longitude,Latitude,Status
6020,MIDAS site at M1/4206B priority 2 on link 114008102(Non-monitoring MIDAS); GPS Ref: 444952;359059; Southbound,M1/4206B,-1.32967583415971,53.1268298727752,Inactive
6021,MIDAS site at M25/5241B priority 1 on link 108024301; GPS Ref: 512979;202885; Anti-clockwise,M25/5241B,-0.366085968941984,51.7133336105371,Active
6022,MIDAS site at M5/9307A priority 1 on link 101002501; GPS Ref: 304941;114218; Southbound,M5/9307A,-3.35373677187069,50.9195579165183,Active
6023,MIDAS site at M60/9213K priority 1 on link 115015802; GPS Ref: 374567;400422; Clockwise,M60/9213K,-2.38487248241818,53.4998909318946,Inactive
6024,MIDAS site at M60/9159B priority 1 on link 115021601; GPS Ref: 376843;396287; Anti-clockwise,M60/9159B,-2.35025652659814,53.4628299293222,Inactive
6025,MIDAS site at M25/4300A priority 1 on link 123011302; GPS Ref: 546112;155449; Clockwise,M25/4300A,0.093561035347885,51.2794519814584,Inactive
6026,MIDAS site at M62/1808A priority 1 on link 116032001; GPS Ref: 403786;416490; Eastbound,M62/1808A,-1.94420455418283,53.644920127064,Active
6027,MIDAS site at M1/4557J priority 1 on link 116017101; GPS Ref: 443565;389264; Northbound,M1/4557J,-1.34627872612724,53.3984318327373,Inactive
6028,MIDAS site at A14M/7180B priority 1 on link 199044902; GPS Ref: 519826;276147; Southbound,A14M/7180B,-0.241379613558242,52.3702904365743,Inactive
6029,MIDAS site at M6/5490B priority 1 on link 111018201; GPS Ref: 440284;282322; Southbound,M6/5490B,-1.40884217582189,52.4374111384147,Active
6030,MIDAS site at M1/4701A priority 1 on link 116025401; GPS Ref: 435219;399567; Northbound,M1/4701A,-1.47064025416379,53.4916571347905,Active
6031,MIDAS site at M62/1296A priority 1 on link 199086901; GPS Ref: 363166;392298; Eastbound,M62/1296A,-2.55578321787578,53.4261950543306,Inactive
6032,MIDAS site at A1M/9822A priority 1 on link 118013401; GPS Ref: 440338;460681; Northbound,A1M/9822A,-1.38553149490825,54.0405497077975,Active
6033,MIDAS site at M4/2555B priority 1 on link 105007001; GPS Ref: 480998;171755; Eastbound,M4/2555B,-0.8360399068884,51.4390112255353,Inactive
6034,MIDAS site at M6/5527A priority 1 on link 111017701; GPS Ref: 436840;283423; Northbound,M6/5527A,-1.45938032006064,52.4475503619239,Inactive
6035,MIDAS site at M25/4164B priority 1 on link 104027401; GPS Ref: 551351;165884; Anti-clockwise,M25/4164B,0.173047495985893,51.3718479572173,Active
6036,MIDAS site at M25/4883B priority 1 on link 199132201; GPS Ref: 502144;172216; Anti-clockwise,M25/4883B,-0.531770049085679,51.4397397603768,Active
6037,MIDAS site at M6/6024B priority 1 on link 112001501; GPS Ref: 397720;302593; Southbound,M6/6024B,-2.03510685518411,52.6211136560506,Active
6038,MIDAS site at A1M/9827A priority 1 on link 118013401; GPS Ref: 440231;461168; Northbound,A1M/9827A,-1.38710095330369,54.044934750771,Active
6039,MIDAS site at M50/2007B priority 1 on link 109002603; GPS Ref: 390512;238714; Eastbound,M50/2007B,-2.13975198690757,52.0467459649117,Inactive
6040,MIDAS site at M42/6679A priority 1 on link 107037901; GPS Ref: 427273;305106; Northbound,M42/6679A,-1.59836505229743,52.6430315487312,Active
6041,MIDAS site at M4/3843A priority 1 on link 102019201; GPS Ref: 362993;181673; Westbound,M4/3843A,-2.53490672596861,51.5327412597064,Active
6042,MIDAS site at M27/9428B priority 1 on link 200047097; GPS Ref: 462667;106447; Westbound,M27/9428B,-1.11108251650478,50.8541427384567,Inactive
6043,MIDAS site at M4/3420B priority 1 on link 102004801; GPS Ref: 401867;182811; Eastbound,M4/3420B,-1.97446378537156,51.5441927289525,Active
6044,MIDAS site at M27/9215B priority 1 on link 103012701; GPS Ref: 446104;115342; Westbound,M27/9215B,-1.34524726437187,50.9356797911934,Inactive
6045,MIDAS site at A1M/7049A priority 1 on link 200047712; GPS Ref: 434950;477671; Northbound,A1M/7049A,-1.46584553095107,54.1936297929433,Active
6046,MIDAS site at A1M/9784A priority 1 on link 118014002; GPS Ref: 440980;456973; Northbound,A1M/9784A,-1.37622736301365,54.0071754022618,Active
6047,MIDAS site at A2/8351B priority 1 on link 200010456; GPS Ref: 562068;172321; Westbound,A2/8351B,0.329822997389632,51.4267240546287,Inactive
6048,MIDAS site at A1M/9887B priority 1 on link 118013201; GPS Ref: 438726;466887; Southbound,A1M/9887B,-1.40935491405345,54.0964462204796,Active
6049,MIDAS site at M1/2620A priority 1 on link 200113960; GPS Ref: 502305;229561; Northbound,M1/2620A,-0.512646953376693,51.9551460669254,Active
6050,MIDAS Site at M20/6600A priority 6 on link 104030501; GPS Ref: 578695;157453; Eastbound,M20/6600A,0.561275608695604,51.2881751581371,Inactive
6051,MIDAS site at M40/9535B priority 1 on link 111002701; GPS Ref: 426256;262663; Southbound,M40/9535B,-1.616715396118,52.2615249041397,Active
6052,MIDAS site at M66/4134B priority 1 on link 115016701; GPS Ref: 382646;406213; Northbound,M66/4134B,-2.26340495917518,53.5522720632916,Active
6053,MIDAS site at M3/2052B priority 1 on link 103045201; GPS Ref: 449051;128078; Eastbound,M3/2052B,-1.30159396661316,51.0499568335312,Inactive
6054,MIDAS site at M6/6860B priority 13 on link 110005202; GPS Ref: 373743;376202; Southbound,M6/6860B,-2.39527082281992,53.2821518582193,Inactive
6055,MIDAS site at M1/4197A priority 1 on link 123016101; GPS Ref: 444679;358221; Northbound,M1/4197A,-1.33387167862996,53.1193206069339,Inactive
6056,MIDAS site at M1/3152B priority 3 on link 108018902(Non-monitoring MIDAS); GPS Ref: 462590;262767; Southbound,M1/3152B,-1.08439052264093,52.259534284786,Inactive
6057,MIDAS site at M1/2651B priority 1 on link 200117997; GPS Ref: 501279;232382; Southbound,M1/2651B,-0.526741234474884,51.9806886862029,Active
6058,MIDAS site at A1M/9586A priority 1 on link 199076301; GPS Ref: 443079;440118; Northbound,A1M/9586A,-1.34657159444761,53.8555279650588,Active
6059,MIDAS site at M1/2733B priority 1 on link 108020201; GPS Ref: 495311;237617; Southbound,M1/2733B,-0.612155808558596,52.0287963965413,Inactive
6060,MIDAS site at M25/4300B priority 1 on link 125019301; GPS Ref: 546105;155466; Anti-clockwise,M25/4300B,0.093467692137756,51.2796065353082,Inactive
6061,MIDAS Site at M20/6547A2 priority 1 on link 104030201; GPS Ref: 573492;158164; Eastbound,M20/6547A2,0.487082943194522,51.2961693746606,Active
6062,MIDAS site at A1M/9631A priority 1 on link 199075101; GPS Ref: 441770;444081; Northbound,A1M/9631A,-1.36593278003438,53.8912507918039,Active
6063,MIDAS site at M25/4134B priority 1 on link 104026802; GPS Ref: 552980;168376; Anti-clockwise,M25/4134B,0.197504734422961,51.3938023850662,Active
6064,MIDAS site at M5/8314J priority 1 on link 102019702; GPS Ref: 361414;183628; Southbound,M5/8314J,-2.55788513316854,51.5502128715043,Active
6065,MIDAS site at M20/6790A priority 1 on link 104031401; GPS Ref: 594903;147356; Eastbound,M20/6790A,0.787939471683625,51.1921807810118,Active
6066,MIDAS site at M1/4169J priority 1 on link 114008001; GPS Ref: 445940;355789; Northbound,M1/4169J,-1.31537857599794,53.0973539695017,Inactive
6067,MIDAS site at A2/8994K priority 1 on link 104042602; GPS Ref: 617419;155313; Eastbound,A2/8994K,1.11450826283499,51.2555137748704,Inactive
6068,MIDAS site at M1/2405A priority 1 on link 200047566; GPS Ref: 509632;210025; Northbound,M1/2405A,-0.412263819359921,51.7781707537622,Active
6069,MIDAS site at M25/4613B priority 15 on link 199131801; GPS Ref: 517622;156789; Anti-clockwise,M25/4613B,-0.314271686356825,51.2980845699388,Active
6070,MIDAS site at M25/5742B priority 1 on link 199065601; GPS Ref: 557285;190698; Anti-clockwise,M25/5742B,0.269271542297335,51.593179940989,Active
6071,MIDAS site at M4/2516B priority 1 on link 105007001; GPS Ref: 484087;174108; Eastbound,M4/2516B,-0.791050288338277,51.4597147263653,Inactive
6072,MIDAS site at M1/3915B priority 5 on link 107026401; GPS Ref: 447263;333384; Southbound,M1/3915B,-1.29888727375137,52.8958511281741,Inactive
6073,MIDAS site at A14/1811L priority 1 on link 106046001; GPS Ref: 613107;249197; Westbound,A14/1811L,1.11006682711105,52.1000587185756,Active
6074,MIDAS site at M4/2914B priority 1 on link 200011881; GPS Ref: 448367;172934; Eastbound,M4/2914B,-1.30529621625427,51.4533293569789,Active
6075,MIDAS site at M1/2392L priority 1 on link 200047606; GPS Ref: 509447;208706; Southbound,M1/2392L,-0.415359777393534,51.7663521556704,Active
6076,MIDAS site at M25/5376B priority 1 on link 199005501; GPS Ref: 525955;199909; Anti-clockwise,M25/5376B,-0.179437871625864,51.6838276239814,Active
6077,MIDAS site at M4/2481A priority 1 on link 105007301; GPS Ref: 486238;176758; Westbound,M4/2481A,-0.759451092266552,51.483213868707,Inactive
6078,MIDAS site at M6/7051B priority 1 on link 110004901; GPS Ref: 364342;390901; Southbound,M6/7051B,-2.53792808318258,53.4137199034693,Inactive
6079,MIDAS site at M25/4271K priority 1 on link 104034103; GPS Ref: 548781;156532; Anti-clockwise,M25/4271K,0.132251520584546,51.28849338821,Active
6080,MIDAS site at A14/2024B priority 1 on link 200127736; GPS Ref: 625064;240007; Westbound,A14/2024B,1.27829287475165,52.0128385809151,Inactive
6081,MIDAS site at M4/3527B priority 1 on link 102005601; GPS Ref: 391966;179593; Eastbound,M4/3527B,-2.11716530814838,51.5152013049326,Active
6082,MIDAS site at M5/9296A priority 1 on link 101002401; GPS Ref: 305768;114979; Southbound,M5/9296A,-3.34217163236632,50.9265350812206,Active
6083,MIDAS site at A14/1902A priority 1 on link 106048001; GPS Ref: 613966;241540; Eastbound,A14/1902A,1.11779453984447,52.0309874800352,Active
6084,MIDAS site at M25/5064B priority 1 on link 200127432; GPS Ref: 501858;189900; Anti-clockwise,M25/5064B,-0.530776710173205,51.5987459736613,Active
6085,MIDAS site at M1/3095B priority 1 on link 108018701; GPS Ref: 467041;259676; Southbound,M1/3095B,-1.01980113890135,52.2312251691498,Inactive
6086,MIDAS site at M4/3709B priority 1 on link 102004102; GPS Ref: 374371;177885; Eastbound,M4/3709B,-2.37060007875252,51.4993152669022,Active
6087,MIDAS site at M62/1333A priority 1 on link 199086101; GPS Ref: 366820;393252; Eastbound,M62/1333A,-2.50089669877424,53.4350127706368,Inactive
6088,MIDAS site at A1M/9683B priority 1 on link 200047246; GPS Ref: 441187;448846; Southbound,A1M/9683B,-1.37416386694561,53.9341209987463,Active
6089,MIDAS site at M5/7828B priority 1 on link 199103201; GPS Ref: 389678;220942; Northbound,M5/7828B,-2.15137482207285,51.8869447194127,Active
6090,MIDAS site at M62/2071B priority 1 on link 116034202; GPS Ref: 423933;427965; Westbound,M62/2071B,-1.63857208115566,53.7475287789116,Active
6091,MIDAS site at M1/3992A priority 1 on link 123013801; GPS Ref: 449183;340621; Northbound,M1/3992A,-1.26925765962657,52.9607298314596,Active
6092,MIDAS site at M6/6270A priority 1 on link 111037401; GPS Ref: 389612;324366; Northbound,M6/6270A,-2.15557230364765,52.8167464319884,Inactive
6093,MIDAS site at M6/6963A priority 7 on link 110006101; GPS Ref: 367205;383146; Northbound,M6/6963A,-2.49404740716813,53.3442015753115,Inactive
6094,MIDAS site at M25/4571A priority 3 on link 199131301; GPS Ref: 521198;154943; Clockwise,M25/4571A,-0.263629860828046,51.2807437915096,Active
6095,MIDAS site at M6/6075L priority 1 on link 111034503; GPS Ref: 395689;307113; Southbound,M6/6075L,-2.06516771915072,52.6617345449591,Active
6096,MIDAS site at M1/2472B priority 1 on link 108022201; GPS Ref: 508961;216637; Southbound,M1/2472B,-0.419908292787241,51.8377283141363,Active
6097,MIDAS site at M25/5640B priority 1 on link 200047941; GPS Ref: 550453;197705; Anti-clockwise,M25/5640B,0.173726398344598,51.6580020769338,Inactive
6098,MIDAS site at M621/1010L priority 1 on link 116029401; GPS Ref: 424184;427781; Westbound,M621/1010L,-1.63478046279302,53.7458634342566,Active
6099,MIDAS Site at M20/6559B2 priority 1 on link 104030301; GPS Ref: 574869;158433; Westbound,M20/6559B2,0.506944836273241,51.2981650592255,Active
6100,MIDAS site at M62/2321J priority 1 on link 200013596; GPS Ref: 446824;424264; Northbound,M62/2321J,-1.2920426165506,53.7127205408844,Active
6101,MIDAS site at M6/6881J priority 1 on link 123009301; GPS Ref: 373346;378151; Northbound,M6/6881J,-2.40138921334335,53.2996506850462,Inactive
6102,MIDAS site at M25/4330B priority 1 on link 125019301; GPS Ref: 543268;154611; Anti-clockwise,M25/4330B,0.052476702535394,51.2726432266801,Active
6103,MIDAS site at M1/4202B priority 1 on link 114008102; GPS Ref: 444831;358703; Southbound,M1/4202B,-1.33153356748216,53.1236402321402,Inactive
6104,MIDAS site at M621/1001B priority 1 on link 116034302; GPS Ref: 423339;427838; Westbound,M621/1001B,-1.6475885211922,53.7464141596672,Active
6105,MIDAS site at M25/4405A priority 1 on link 199121802; GPS Ref: 536293;152773; Clockwise,M25/4405A,-0.048150741890953,51.2578349692724,Active
6106,MIDAS site at A1M/9549A priority 1 on link 200013589; GPS Ref: 443599;436343; Northbound,A1M/9549A,-1.33920020288072,53.8215572280818,Active
6107,MIDAS site at M1/2921B priority 1 on link 123017901; GPS Ref: 480606;248795; Southbound,M1/2921B,-0.823807226270292,52.1316028900439,Inactive
6108,MIDAS site at M5/7548B priority 1 on link 109001802; GPS Ref: 386507;246785; Northbound,M5/7548B,-2.19847365923582,52.1192257511847,Active
6109,MIDAS site at A14/1265B priority 1 on link 106026502; GPS Ref: 568147;267020; Westbound,A14/1265B,0.463206007983783,52.2756299827302,Inactive
6110,MIDAS site at M25/5059B priority 1 on link 200127432; GPS Ref: 501758;189342; Anti-clockwise,M25/5059B,-0.532381710752625,51.5937484567895,Active
6111,MIDAS site at M25/5777L priority 1 on link 199056101; GPS Ref: 558773;187561; Anti-clockwise,M25/5777L,0.289318267858902,51.5645791669143,Active
6112,MIDAS site at M1/4530B priority 1 on link 199114001; GPS Ref: 446289;389259; Southbound,M1/4530B,-1.30531541055158,53.3981562855391,Inactive
6113,MIDAS site at M1/3504A priority 24 on link 107032401; GPS Ref: 455282;296005; Northbound,M1/3504A,-1.1859744155812,52.5591002575558,Inactive
6114,MIDAS site at M25/4959L priority 1 on link 199003403; GPS Ref: 504424;179237; Anti-clockwise,M25/4959L,-0.496905487254237,51.5024336237151,Active
6115,MIDAS site at M61/2039B priority 1 on link 115016301; GPS Ref: 374370;404267; Southbound,M61/2039B,-2.38815775365457,53.5344403287266,Active
6116,MIDAS site at M1/3204B priority 18 on link 108018902(Non-monitoring MIDAS); GPS Ref: 460327;267307; Southbound,M1/3204B,-1.1167314516646,52.3005979545746,Inactive
6117,MIDAS site at M6/6969L priority 1 on link 110004702; GPS Ref: 366887;383737; Southbound,M6/6969L,-2.49888578365131,53.3494937268751,Active
6118,MIDAS site at M20/7095B priority 1 on link 104033402; GPS Ref: 621121;137644; Westbound,M20/7095B,1.1566171366491,51.0954538633133,Active
6119,MIDAS site at M25/5445B priority 1 on link 199066501; GPS Ref: 532421;200703; Anti-clockwise,M25/5445B,-0.085659714046275,51.6894755661248,Active
6120,MIDAS site at M25/5818A priority 1 on link 199065401; GPS Ref: 558086;183559; Clockwise,M25/5818A,0.277618714842141,51.52881627591,Active
6121,MIDAS site at M60/9190L priority 1 on link 115022301; GPS Ref: 375172;398413; Anti-clockwise,M60/9190L,-2.37559265581954,53.4818625128784,Inactive
6122,MIDAS site at A1M/9495B priority 1 on link 200013590; GPS Ref: 445315;431811; Southbound,A1M/9495B,-1.31380039617783,53.7806802573113,Active
6123,MIDAS site at M62/1966B priority 1 on link 116033502; GPS Ref: 417062;423057; Westbound,M62/1966B,-1.74302743825143,53.70368422208,Active
6124,MIDAS site at M60/9134B priority 1 on link 200045943; GPS Ref: 377603;394111; Anti-clockwise,M60/9134B,-2.33865457818453,53.4433043235849,Inactive
6125,MIDAS site at M27/9123B priority 1 on link 103005102; GPS Ref: 438120;117287; Westbound,M27/9123B,-1.45866198500576,50.9537515531484,Inactive
6126,MIDAS site at M25/5252B priority 1 on link 108055801; GPS Ref: 514229;202479; Anti-clockwise,M25/5252B,-0.348135276275426,51.7094320056708,Active
6127,MIDAS site at M1/2368J priority 1 on link 200047543; GPS Ref: 510148;206549; Northbound,M1/2368J,-0.405888895409998,51.7468282581077,Active
6128,MIDAS site at M1/2599A priority 1 on link 200124667; GPS Ref: 503365;227775; Northbound,M1/2599A,-0.49776359302816803,51.9388979261875,Active
6129,MIDAS site at A14/1157B priority 1 on link 106025401; GPS Ref: 559328;262255; Westbound,A14/1157B,0.331815507363034,52.2354501060098,Active
6130,MIDAS site at M1/2233A priority 1 on link 108024801; GPS Ref: 516000;195202; Northbound,M1/2233A,-0.324928976003822,51.6436670958998,Inactive
6131,MIDAS Site at M20/6584B priority 1 on link 104028701; GPS Ref: 576977;157711; Westbound,M20/6584B,0.536791808271347,51.2910286707676,Active
6132,MIDAS site at M1/4029B priority 1 on link 107032901; GPS Ref: 451303;343584; Southbound,M1/4029B,-1.23723293194034,52.9871642844592,Active
6133,MIDAS site at M60/9218L priority 1 on link 115009001; GPS Ref: 374864;400806; Anti-clockwise,M60/9218L,-2.38042609105621,53.5033565834398,Inactive
6134,MIDAS site at M25/4860B priority 1 on link 103049601; GPS Ref: 501660;169960; Anti-clockwise,M25/4860B,-0.53937830521,51.4195479637475,Active
6135,MIDAS site at M1/3751J priority 1 on link 107024201; GPS Ref: 449067;318078; Northbound,M1/3751J,-1.27436664228984,52.7581086066047,Active
6136,MIDAS site at M40/8504J priority 1 on link 200111862; GPS Ref: 485535;191107; Northbound,M40/8504J,-0.766086342234316,51.6123089024086,Active
6137,MIDAS site at M25/5453A priority 1 on link 199055701; GPS Ref: 533165;200449; Clockwise,M25/5453A,-0.074999261742451,51.6870172085942,Active
6138,MIDAS site at M62/1436A priority 1 on link 200124284; GPS Ref: 374915;399093; Clockwise,M62/1436A,-2.37945970879555,53.4879805436505,Inactive
6139,MIDAS site at A1M/9601A priority 1 on link 199075101; GPS Ref: 442951;441536; Northbound,A1M/9601A,-1.34831961999421,53.8682823859163,Active
6140,MIDAS site at M27/9432B priority 1 on link 200047097; GPS Ref: 463003;106234; Westbound,M27/9432B,-1.10634629804988,50.8521909969438,Active
6141,MIDAS site at M4/2445A priority 6 on link 105006301; GPS Ref: 489260;178610; Westbound,M4/2445A,-0.715474348875574,51.4993938802852,Inactive
6142,MIDAS site at M4/3757B priority 1 on link 125007101; GPS Ref: 369603;177775; Eastbound,M4/3757B,-2.43927761575144,51.4980887806544,Active
6143,MIDAS site at M4/3222A priority 1 on link 102005102; GPS Ref: 420510;180767; Westbound,M4/3222A,-1.70574571760611,51.5254484391548,Active
6144,MIDAS site at M56/8207K priority 1 on link 200130607; GPS Ref: 374140;385199; Westbound,M56/8207K,-2.39005384381774,53.3630411500348,Active
6145,MIDAS site at M6/6757B priority 1 on link 110005801; GPS Ref: 374692;366064; Southbound,M6/6757B,-2.38022905534453,53.1910722133359,Inactive
6146,MIDAS site at M40/8432B priority 1 on link 108031201; GPS Ref: 492302;189590; Southbound,M40/8432B,-0.668783729565339,51.5976050311068,Active
6147,MIDAS site at M5/7828K priority 1 on link 199103502; GPS Ref: 389710;220928; Southbound,M5/7828K,-2.15090944807788,51.8868194383418,Active
6148,MIDAS site at M1/3235M priority 1 on link 108018002(Non-monitoring MIDAS); GPS Ref: 458631;270106; Eastbound,M1/3235M,-1.14111337288385,52.3259421441611,Inactive
6149,MIDAS site at A14/1435A priority 1 on link 106033101; GPS Ref: 584738;265252; Eastbound,A14/1435A,0.705140311343132,52.254433726938,Inactive
6150,MIDAS site at M6/7076A priority 1 on link 117015602; GPS Ref: 362712;392687; Northbound,M6/7076A,-2.56266118200493,53.4296593378049,Active
6151,MIDAS site at M1/3378J priority 1 on link 107030201; GPS Ref: 454984;283665; Northbound,M1/3378J,-1.19240192534024,52.4482047857899,Active
6152,MIDAS site at M67/8420B priority 1 on link 125040001; GPS Ref: 392071;395537; Westbound,M67/8420B,-2.12087464470934,53.4565413499404,Active
6153,MIDAS site at M42/6586B priority 1 on link 111023101; GPS Ref: 421743;297927; Southbound,M42/6586B,-1.68055980341673,52.5787436216516,Active
6154,MIDAS site at M25/4998B priority 3 on link 199003403; GPS Ref: 503946;183512; Anti-clockwise,M25/4998B,-0.502528968378053,51.5409471636527,Active
6155,MIDAS site at A42/6763B priority 1 on link 107036401; GPS Ref: 431628;312074; Southbound,A42/6763B,-1.53334019983696,52.7054339979857,Active
6156,MIDAS site at M25/4537A priority 17 on link 199131301; GPS Ref: 523630;152648; Clockwise,M25/4537A,-0.229570080022885,51.2595957854221,Active
6157,MIDAS site at M4/3452B priority 1 on link 102004801; GPS Ref: 398967;181476; Eastbound,M4/3452B,-2.01627879544034,51.5321902622287,Active
6158,MIDAS site at M5/7033A priority 1 on link 112009601; GPS Ref: 402111;292068; Southbound,M5/7033A,-1.9703093556523401,52.5264968709894,Active
6159,MIDAS site at M1/3945A priority 1 on link 123013701; GPS Ref: 447129;336564; Northbound,M1/3945A,-1.30041962918693,52.9244467436223,Active
6160,MIDAS site at M4/2308B priority 1 on link 105009101; GPS Ref: 501559;178086; Eastbound,M4/2308B,-0.53849994283949,51.492609303755,Inactive
6161,MIDAS site at M42/6486K priority 1 on link 111022601; GPS Ref: 417547;290011; Southbound,M42/6486K,-1.74289591820286,52.5077293521409,Active
6162,MIDAS site at M42/6536L priority 1 on link 111021301; GPS Ref: 418900;293872; Southbound,M42/6536L,-1.72274310541043,52.5423948302071,Active
6163,MIDAS site at M25/4413J priority 1 on link 199121401; GPS Ref: 535420;152839; Clockwise,M25/4413J,-0.060628910468494,51.2586358974195,Active
6164,MIDAS site at M1/3606A priority 12 on link 107030702; GPS Ref: 452329;305552; Northbound,M1/3606A,-1.2280245618321,52.6452090053853,Inactive
6165,MIDAS site at M6/7494A priority 1 on link 117012001; GPS Ref: 358165;429611; Northbound,M6/7494A,-2.63605495065419,53.7611783588024,Active
6166,MIDAS site at M6/5480A priority 1 on link 111013501; GPS Ref: 441304;282257; Northbound,M6/5480A,-1.39384665294208,52.4367508719924,Active
6167,MIDAS site at M1/3938A priority 1 on link 199017001; GPS Ref: 447178;335773; Northbound,M1/3938A,-1.29980532098065,52.9173324229722,Inactive
6168,MIDAS site at M1/2710B priority 1 on link 200117997; GPS Ref: 497611;236746; Southbound,M1/2710B,-0.578890187847682,52.0205682383745,Active
6169,MIDAS site at M1/3216A priority 2 on link 108018102(Non-monitoring MIDAS); GPS Ref: 459724;268421; Northbound,M1/3216A,-1.12537604283141,52.3106776898711,Inactive
6170,MIDAS site at M1/3387B priority 27 on link 107033901; GPS Ref: 454980;284569; Southbound,M1/3387B,-1.19231242274478,52.4563314239198,Inactive
6171,MIDAS site at M1/4561B priority 1 on link 116026202; GPS Ref: 443220;389248; Southbound,M1/4561B,-1.35146913399908,53.3983162358308,Inactive
6172,MIDAS site at A1M/9817A priority 1 on link 118013401; GPS Ref: 440369;460183; Northbound,A1M/9817A,-1.38512417543024,54.0360717535255,Active
6173,MIDAS site at M1/4061A priority 1 on link 107032101; GPS Ref: 450915;346504; Northbound,M1/4061A,-1.24255285843652,53.0134464093136,Active
6174,MIDAS site at M25/4672A priority 1 on link 200047926; GPS Ref: 512785;157947; Clockwise,M25/4672A,-0.383255020139194,51.3094708099205,Active
6175,MIDAS site at M1/3958B priority 1 on link 199017102; GPS Ref: 447504;337747; Southbound,M1/3958B,-1.29466958332925,52.9350473711866,Active
6176,MIDAS site at M25/4633B priority 1 on link 199131502; GPS Ref: 516492;158492; Anti-clockwise,M25/4633B,-0.3299168939259,51.3136236566364,Active
6177,MIDAS site at M5/7494B priority 1 on link 109002001; GPS Ref: 387586;251984; Northbound,M5/7494B,-2.18290763646361,52.1659930265882,Active
6178,MIDAS site at M6/7172B priority 1 on link 117014901; GPS Ref: 356553;399817; Southbound,M6/7172B,-2.65633756594289,53.4932689600822,Inactive
6179,MIDAS site at M32/5049A priority 1 on link 200044281; GPS Ref: 362136;176963; Northbound,M32/5049A,-2.54675357249852,51.4903358865415,Active
6180,MIDAS site at A14/0356B priority 1 on link 108035601; GPS Ref: 487813;275657; Westbound,A14/0356B,-0.711571891319643,52.3719449953163,Active
6181,MIDAS site at A2/8362A priority 1 on link 200131428; GPS Ref: 563045;171666; Eastbound,A2/8362A,0.343562681412959,51.4205594284532,Active
6182,MIDAS site at M42/6612B priority 1 on link 111023101; GPS Ref: 423615;299591; Southbound,M42/6612B,-1.65281621205703,52.5936250668326,Inactive
6183,MIDAS site at M42/6534A priority 1 on link 111023203; GPS Ref: 418800;293757; Northbound,M42/6534A,-1.72422408612475,52.5413644100437,Active
6184,MIDAS site at M20/6865M priority 1 on link 104031502; GPS Ref: 600496;144100; Westbound,M20/6865M,0.86606112396081,51.1610069684812,Active
6185,MIDAS site at M60/9316B priority 1 on link 115018001; GPS Ref: 382558;405741; Anti-clockwise,M60/9316B,-2.26470669171895,53.5480266934432,Inactive
6186,MIDAS site at M6/6748A priority 1 on link 110005401; GPS Ref: 375254;365298; Northbound,M6/6748A,-2.37175868121579,53.1842135693146,Inactive
6187,MIDAS site at M6/7071J priority 1 on link 199087101; GPS Ref: 364255;392724; Westbound,M6/7071J,-2.53944410148749,53.4300990652057,Inactive
6188,MIDAS site at M62/1336A priority 1 on link 199086101; GPS Ref: 367117;393289; Eastbound,M62/1336A,-2.49643021125125,53.4353639825335,Inactive
6189,MIDAS site at M55/5235J priority 1 on link 117012801; GPS Ref: 351987;433891; Eastbound,M55/5235J,-2.73042621243035,53.7991098239737,Active
6190,MIDAS site at M23/3312L priority 1 on link 103066001; GPS Ref: 530678;153081; Clockwise,M23/3312L,-0.128460148882328,51.2619170316643,Inactive
6191,MIDAS site at M25/4229B priority 1 on link 199125401; GPS Ref: 550533;159964; Anti-clockwise,M25/4229B,0.158803785897687,51.3188719400594,Active
6192,MIDAS site at M62/2153M priority 1 on link 116034001; GPS Ref: 431210;426491; Westbound,M62/2153M,-1.52837849202051,53.7338985296495,Active
6193,MIDAS site at M25/4951L priority 1 on link 199003901; GPS Ref: 504813;178248; Clockwise,M25/4951L,-0.49159683761421,51.4934721370863,Inactive
6194,MIDAS site at M1/3770B priority 5 on link 107030601; GPS Ref: 448831;319891; Southbound,M1/3770B,-1.27759406482064,52.7744267008901,Active
6195,MIDAS site at M4/3535K priority 1 on link 102004402; GPS Ref: 391281;179517; Westbound,M4/3535K,-2.12703495104894,51.5145075966082,Active
6196,MIDAS site at M1/3100B priority 16 on link 108018902(Non-monitoring MIDAS); GPS Ref: 466751;259781; Southbound,M1/3100B,-1.02402584535708,52.2322042036298,Inactive
6197,MIDAS site at M25/5207A priority 1 on link 108024101; GPS Ref: 509291;202848; Clockwise,M25/5207A,-0.419457874275452,51.7137318108376,Active
6198,MIDAS site at A1M/9782B priority 1 on link 118013902; GPS Ref: 441116;456796; Southbound,A1M/9782B,-1.37417628713876,54.0055739264306,Inactive
6199,MIDAS site at A14/1455A priority 1 on link 106034801; GPS Ref: 586118;264440; Eastbound,A14/1455A,0.7248867736725,52.2466772533006,Inactive
6200,MIDAS site at M621/1124A priority 1 on link 116020902; GPS Ref: 432107;430224; Eastbound,M621/1124A,-1.5143953257973,53.767395148932,Active
6201,MIDAS site at A1M/9745A priority 1 on link 200019098; GPS Ref: 441672;453365; Northbound,A1M/9745A,-1.36616230981571,53.9746949463857,Active
6202,MIDAS site at M1/2537B priority 1 on link 108022301; GPS Ref: 505702;222081; Southbound,M1/2537B,-0.465526490273813,51.8872838295941,Active
6203,MIDAS site at M1/4198B priority 1 on link 114008102; GPS Ref: 444713;358326; Southbound,M1/4198B,-1.33334911301318,53.1202615362208,Inactive
